u,g,r,i,z,class,z1,zerr,u-g,g-r,r-i,i-z,class_encoded
18.94308,17.45929,16.87261,16.54095,16.33322,GALAXY,0.09584932,1.584204e-05,1.483789999999999,0.5866799999999976,0.33166000000000295,0.20772999999999797,0
18.90279,17.22815,16.35287,15.89648,15.56048,GALAXY,0.1049161,9.997603e-06,1.6746400000000001,0.8752800000000001,0.45638999999999896,0.3360000000000003,0
18.84368,17.43817,16.68175,16.27947,16.00705,GALAXY,0.109405,1.110085e-05,1.4055099999999996,0.7564199999999985,0.4022800000000011,0.27242000000000033,0
19.1025,17.66597,17.18401,16.66588,16.73265,GALAXY,0.05047614,8.15262e-06,1.4365299999999976,0.48196000000000083,0.5181299999999993,-0.06676999999999822,0
17.44272,15.82748,15.24291,15.03963,14.95547,STAR,6.261053e-06,7.755664e-06,1.6152400000000018,0.5845699999999994,0.20327999999999946,0.08416000000000068,2
19.39733,17.72099,16.75957,16.29413,15.96231,GALAXY,0.1040241,2.248512e-05,1.6763399999999997,0.9614200000000004,0.46544000000000096,0.33181999999999867,0
18.82905,18.57248,18.75951,18.88423,18.95289,STAR,4.138668e-06,4.224708e-05,0.25656999999999996,-0.18703000000000003,-0.12471999999999994,-0.06866000000000128,2
17.80677,17.85883,18.22625,18.51434,18.86894,STAR,-5.455466e-05,5.082479e-05,-0.05206000000000088,-0.3674199999999992,-0.2880900000000004,-0.3545999999999978,2
17.4632,15.68436,14.83534,14.40946,14.10711,GALAXY,0.05706971,1.42403e-05,1.7788400000000006,0.8490199999999994,0.42588000000000115,0.3023499999999988,0
17.85611,16.07387,15.36689,15.11428,14.96126,STAR,0.000129504,9.80578e-06,1.7822400000000016,0.7069799999999997,0.2526099999999989,0.1530200000000015,2
18.69171,17.77455,17.4207,17.13415,17.09933,GALAXY,0.1166694,7.104759e-06,0.9171599999999991,0.35385000000000133,0.2865499999999983,0.034820000000003404,0
16.64079,15.35582,15.2816,15.29212,15.3533,STAR,-0.0005337521,5.459386e-06,1.2849699999999995,0.0742200000000004,-0.010520000000001417,-0.061180000000000234,2
18.63759,17.47747,17.04221,16.80315,16.66444,GALAXY,0.04399605,1.371269e-05,1.1601199999999992,0.43525999999999954,0.23906000000000205,0.13870999999999967,0
18.18269,16.94943,16.50861,16.18127,16.00136,GALAXY,0.0576444,8.24675e-06,1.2332600000000014,0.44081999999999866,0.3273399999999995,0.17991000000000312,0
18.7959,17.66792,17.30653,17.08834,16.87022,GALAXY,0.04336867,6.448509e-06,1.1279800000000009,0.3613900000000001,0.21818999999999988,0.21811999999999898,0
19.12114,17.78085,17.07075,16.65301,16.37191,GALAXY,0.1298118,8.99406e-06,1.3402899999999995,0.7101000000000006,0.417740000000002,0.2810999999999986,0
19.44159,18.05584,17.48202,17.12571,16.88461,GALAXY,0.05276633,2.075765e-05,1.3857500000000016,0.5738200000000013,0.356309999999997,0.24110000000000298,0
18.44014,17.1612,17.25583,17.38117,17.39655,STAR,-0.000805155,9.61258e-06,1.2789399999999986,-0.09462999999999866,-0.12534000000000134,-0.015380000000000393,2
17.51093,16.30784,15.69279,15.24551,15.01477,GALAXY,0.06516775,6.451548e-06,1.2030899999999995,0.6150499999999983,0.447280000000001,0.23073999999999906,0
19.09504,18.91408,18.86899,18.63969,18.61428,QSO,1.706388,0.0004581668,0.18096000000000245,0.0450899999999983,0.2292999999999985,0.02541000000000082,1
17.2795,15.93098,15.38482,15.16891,15.00511,STAR,-0.0001971491,8.376336e-06,1.3485199999999988,0.5461600000000004,0.21590999999999916,0.16380000000000017,2
18.5393,17.65224,17.26167,17.07929,17.01111,STAR,-2.693456e-05,1.298238e-05,0.8870600000000017,0.3905700000000003,0.18237999999999843,0.06818000000000168,2
18.58275,16.53606,15.56507,15.11892,14.75961,GALAXY,0.05807835,2.263887e-05,2.0466900000000017,0.9709899999999987,0.44615000000000116,0.3593099999999989,0
17.07906,15.00377,12.93041,15.26889,12.69233,STAR,0.0002363993,8.212871e-06,2.075289999999999,2.073359999999999,-2.3384800000000006,2.5765600000000006,2
17.71735,16.63824,16.1878,15.91949,15.73945,GALAXY,0.03626551,6.247707e-06,1.07911,0.4504400000000004,0.2683099999999996,0.18003999999999998,0
19.01459,17.4763,16.64507,16.1938,15.87371,GALAXY,0.0735893,8.134495e-06,1.53829,0.8312299999999979,0.45127000000000095,0.32008999999999865,0
18.96193,17.52282,16.73677,16.32904,15.99127,GALAXY,0.1257616,8.471169e-06,1.4391099999999994,0.7860499999999995,0.4077300000000008,0.337769999999999,0
19.38279,18.19078,18.14659,18.16469,18.21879,STAR,-5.857675e-05,1.844798e-05,1.1920099999999998,0.044190000000000396,-0.01810000000000045,-0.05409999999999826,2
17.65063,16.38111,16.26769,16.23806,16.18767,STAR,-0.0006504138,3.822184e-06,1.26952,0.11341999999999786,0.029630000000000933,0.05039000000000016,2
19.26155,18.17657,18.3177,18.4889,18.60116,STAR,-0.0003526873,2.467467e-05,1.084979999999998,-0.14112999999999687,-0.17120000000000246,-0.11225999999999914,2
18.63537,17.4304,16.96672,16.81289,16.75139,STAR,-0.0003591785,1.218797e-05,1.204970000000003,0.4636800000000001,0.15382999999999925,0.06149999999999878,2
17.98819,17.06849,16.73887,16.6067,16.58262,STAR,-0.0009856997,1.152145e-05,0.9196999999999989,0.329620000000002,0.13216999999999857,0.024080000000001434,2
19.4042,18.22009,17.76537,17.43642,17.27783,GALAXY,0.0531791,5.03327e-06,1.1841100000000004,0.45471999999999824,0.3289500000000025,0.15858999999999668,0
19.16923,17.2979,16.3671,15.8961,15.55684,GALAXY,0.09615792,2.250824e-05,1.8713300000000004,0.9307999999999979,0.4710000000000001,0.3392600000000012,0
17.5978,16.64244,16.35188,16.24475,16.24955,STAR,-0.0006077533,7.368825e-06,0.9553599999999989,0.29055999999999926,0.1071300000000015,-0.004799999999999471,2
18.54441,17.93609,17.41875,17.35365,17.40416,QSO,1.089299,9.349166e-05,0.6083199999999991,0.5173400000000008,0.06510000000000105,-0.05051000000000272,1
18.33529,16.9167,16.43894,16.15874,15.89628,STAR,-6.795295e-05,2.207259e-05,1.4185900000000018,0.47775999999999996,0.2801999999999971,0.2624600000000008,2
18.81077,17.82813,17.51019,17.39855,17.36502,STAR,-0.0003048333,1.416673e-05,0.98264,0.3179400000000001,0.1116400000000013,0.03352999999999895,2
19.04015,16.65482,15.63062,15.25295,15.03839,STAR,-0.0001198271,6.710907e-06,2.3853299999999997,1.0242000000000004,0.37767000000000017,0.21456000000000053,2
17.81196,16.63143,16.70639,16.80578,16.84296,STAR,-0.0001475926,1.422908e-05,1.1805299999999974,-0.07495999999999725,-0.09938999999999965,-0.03718000000000288,2
19.34408,18.94353,19.06903,18.83041,18.78099,QSO,0.5440908,4.857988e-05,0.4005500000000026,-0.1255000000000024,0.23862000000000094,0.04942000000000135,1
17.35169,16.02908,16.04325,16.10344,16.12502,STAR,-8.445511e-05,3.841255e-06,1.322610000000001,-0.014170000000000016,-0.060189999999998633,-0.021580000000000155,2
19.42134,17.98404,17.38133,17.17086,17.06034,STAR,-3.477725e-06,8.061029e-06,1.4373000000000005,0.6027100000000019,0.21046999999999727,0.11052000000000106,2
19.28137,17.19017,16.15952,15.70617,15.31604,GALAXY,0.09127079,2.354552e-05,2.0912000000000006,1.0306499999999978,0.45335000000000036,0.390130000000001,0
17.82159,15.72153,14.77234,14.41745,14.05875,GALAXY,0.07664611,1.464278e-05,2.100060000000001,0.9491899999999998,0.35488999999999926,0.3587000000000007,0
18.89215,17.79693,17.38968,17.22498,17.15095,STAR,-0.0002920569,1.268442e-05,1.0952200000000012,0.4072500000000012,0.16469999999999985,0.07402999999999693,2
19.11486,18.19247,17.85999,17.72283,17.69267,STAR,-0.0008356623,1.483107e-05,0.92239,0.33248000000000033,0.1371600000000015,0.030159999999998632,2
17.69692,15.68774,14.77022,14.32595,14.00933,GALAXY,0.05914784,1.195432e-05,2.009179999999999,0.9175199999999997,0.4442699999999995,0.31662000000000035,0
17.86465,16.61338,15.91678,15.46355,15.21824,GALAXY,0.05030214,7.860934e-06,1.2512700000000017,0.6966000000000001,0.4532299999999996,0.24530999999999992,0
19.50902,17.67689,16.61766,16.15045,15.80485,GALAXY,0.1274333,1.31772e-05,1.8321299999999994,1.0592299999999994,0.46721000000000146,0.34559999999999924,0
18.42316,16.88386,16.29482,16.071,15.97071,STAR,-0.0004099619,7.876649e-06,1.5393000000000008,0.5890399999999971,0.2238199999999999,0.1002900000000011,2
19.4392,18.29637,17.70168,17.30388,17.06811,GALAXY,0.1382144,6.791221e-06,1.14283,0.5946899999999999,0.39780000000000015,0.2357699999999987,0
18.96636,17.96057,17.5849,17.44676,17.32254,STAR,-0.0008117392,2.406333e-05,1.005790000000001,0.3756699999999995,0.13813999999999993,0.12422000000000111,2
17.28282,17.51625,18.04416,18.33623,18.79684,STAR,-0.0005563313,1.506e-05,-0.23342999999999847,-0.5279100000000021,-0.29206999999999894,-0.4606099999999991,2
19.31986,19.17342,19.16833,18.95406,18.95293,QSO,1.709939,0.0005904605,0.14643999999999835,0.005089999999999151,0.21427000000000263,0.0011299999999998533,1
18.70356,16.79934,15.8509,15.40277,15.07376,GALAXY,0.07393689,2.042656e-05,1.9042199999999987,0.9484400000000015,0.44812999999999903,0.32901000000000025,0
17.84859,16.77153,16.62872,16.62356,16.64467,STAR,-0.0002430922,1.838466e-05,1.077060000000003,0.14280999999999722,0.005160000000000053,-0.021110000000000184,2
19.05692,17.45048,16.63501,16.23198,15.91511,GALAXY,0.1104389,1.401273e-05,1.6064400000000028,0.8154699999999977,0.4030300000000011,0.31686999999999976,0
18.92208,17.00099,16.0458,15.60503,15.24671,GALAXY,0.09749448,2.038196e-05,1.9210899999999995,0.9551900000000018,0.44077000000000055,0.3583199999999991,0
19.14786,19.2359,19.64098,20.00257,20.2502,STAR,-0.0002104338,8.299407e-05,-0.08803999999999945,-0.4050799999999981,-0.36158999999999963,-0.2476300000000009,2
19.41214,18.46324,18.16179,18.02426,17.97809,STAR,1.339251e-05,1.264228e-05,0.9489000000000019,0.3014499999999991,0.13752999999999815,0.046170000000000044,2
16.33695,15.98523,16.27252,16.47415,16.66978,STAR,0.000190914,7.28012e-06,0.35172000000000203,-0.2872900000000005,-0.20163000000000153,-0.19562999999999775,2
19.34189,18.04389,17.53974,17.18334,16.98064,GALAXY,0.06206606,5.904144e-06,1.2979999999999983,0.5041500000000028,0.35639999999999716,0.2027000000000001,0
18.57137,18.60205,17.94477,17.47239,17.17794,STAR,4.548636e-05,1.829434e-05,-0.03067999999999671,0.6572800000000001,0.4723799999999976,0.2944500000000012,2
18.90899,17.08978,16.27678,15.88399,15.57558,GALAXY,0.0518392,1.27479e-05,1.8192099999999982,0.8130000000000024,0.392789999999998,0.3084100000000003,0
18.10422,17.15606,16.83197,16.70119,16.6448,STAR,-0.0003775434,1.371299e-05,0.9481600000000014,0.32409000000000177,0.1307799999999979,0.056390000000000384,2
18.7552,17.59646,17.05019,16.75236,16.69748,STAR,4.322084e-06,1.080877e-05,1.158739999999998,0.5462699999999998,0.29783000000000115,0.054880000000000706,2
17.58664,16.4847,16.00187,15.6957,15.49655,GALAXY,0.03726421,7.800437e-06,1.101939999999999,0.48282999999999987,0.30616999999999983,0.19915000000000127,0
18.04658,16.17296,15.31404,14.87376,14.53013,GALAXY,0.03288664,1.438365e-05,1.873619999999999,0.8589199999999995,0.44027999999999956,0.343630000000001,0
19.47522,17.88556,17.38999,17.20761,16.95909,GALAXY,0.1295811,1.644527e-05,1.5896599999999985,0.49557000000000073,0.18238000000000198,0.24851999999999919,0
18.54192,17.56539,17.17287,16.99078,16.91293,STAR,3.814881e-05,7.736334e-06,0.9765300000000003,0.3925200000000011,0.18208999999999875,0.07785000000000153,2
19.52205,18.14665,17.38158,17.01081,16.73518,GALAXY,0.09702696,1.036357e-05,1.375399999999999,0.7650700000000015,0.37077000000000027,0.2756299999999996,0
18.80042,18.75799,19.01897,19.23481,19.41763,STAR,4.647072e-06,8.347583e-05,0.042429999999999524,-0.26098,-0.21584000000000003,-0.18281999999999954,2
18.32239,16.57507,15.94267,15.7264,15.62462,STAR,-0.0002346174,8.97274e-06,1.7473199999999984,0.6324000000000005,0.21626999999999974,0.10177999999999976,2
18.6523,17.47278,16.9374,16.62906,16.39214,GALAXY,0.0559082,1.442681e-05,1.1795200000000001,0.53538,0.30834000000000117,0.2369199999999978,0
19.24712,17.79706,17.05345,16.67119,16.408,GALAXY,0.1728249,1.216919e-05,1.4500600000000006,0.7436099999999968,0.38226000000000226,0.26318999999999804,0
16.9826,15.9459,15.5061,15.32887,15.25559,STAR,-0.0005640842,6.984935e-06,1.0367000000000015,0.43979999999999997,0.17722999999999978,0.07328000000000046,2
19.52776,18.43473,18.24041,18.06771,17.92554,GALAXY,0.04066978,6.788401e-06,1.0930300000000024,0.1943199999999976,0.17269999999999897,0.14217000000000013,0
19.02773,17.93504,17.26452,16.89344,16.75193,GALAXY,0.09091089,8.339043e-06,1.0926899999999975,0.6705199999999998,0.37108000000000274,0.1415099999999967,0
18.51253,17.21061,16.92969,16.82632,16.77648,STAR,-0.0001034045,1.416405e-05,1.3019200000000026,0.2809199999999983,0.10337000000000174,0.04983999999999966,2
18.84547,17.04266,16.17954,15.77201,15.48408,GALAXY,0.06802019,9.944651e-06,1.8028099999999974,0.8631200000000021,0.4075299999999995,0.28792999999999935,0
19.57101,17.94255,16.91265,16.47159,16.0629,GALAXY,0.08782733,4.22461e-05,1.6284600000000005,1.0299000000000014,0.44106000000000023,0.40869,0
18.12088,17.07058,16.6503,16.4119,16.23655,GALAXY,0.02794367,6.615783e-06,1.0503,0.4202799999999982,0.23840000000000217,0.17534999999999812,0
17.45414,16.43361,16.02295,15.84092,15.78034,STAR,-0.0009321135,1.074277e-05,1.0205299999999973,0.41066,0.18203000000000102,0.060579999999999856,2
19.27794,18.85905,18.63586,18.51385,18.36064,QSO,0.7682567,0.0004444293,0.4188900000000011,0.2231899999999989,0.12200999999999951,0.1532100000000014,1
19.10963,16.89098,15.79063,15.32116,14.93229,GALAXY,0.1224518,2.571967e-05,2.2186500000000002,1.1003499999999988,0.4694699999999994,0.3888700000000007,0
18.4573,18.02882,17.81958,17.62167,17.70525,QSO,1.718548,0.0005358252,0.4284800000000004,0.2092400000000012,0.1979099999999967,-0.08357999999999777,1
19.30421,17.60695,16.85843,16.46227,16.19943,GALAXY,0.05175179,2.886994e-05,1.69726,0.7485200000000027,0.3961599999999983,0.26284000000000063,0
17.94029,16.08139,15.3427,15.09985,14.95446,STAR,7.685721e-05,7.831729e-06,1.858900000000002,0.7386899999999983,0.24285000000000068,0.1453900000000008,2
19.33652,18.26022,17.7249,17.41642,17.2719,GALAXY,0.129022,1.322199e-05,1.0762999999999998,0.5353199999999987,0.308480000000003,0.14451999999999998,0
18.13687,16.88884,16.46062,16.31686,16.2773,STAR,2.589609e-05,9.825955e-06,1.24803,0.4282199999999996,0.14376000000000033,0.03955999999999804,2
19.00142,18.97792,19.28017,19.52264,19.64137,STAR,-0.0001890251,0.0001361391,0.023499999999998522,-0.30224999999999724,-0.24247000000000085,-0.11872999999999934,2
19.37857,18.99935,18.99451,18.89561,18.94233,QSO,0.6262411,0.000104109,0.3792200000000001,0.00484000000000151,0.09889999999999688,-0.046719999999996986,1
19.15433,17.75818,17.19119,16.97503,16.84399,STAR,-4.078747e-05,8.355312e-06,1.3961500000000022,0.5669900000000005,0.21615999999999858,0.1310399999999987,2
19.25847,18.06289,17.31261,16.87223,16.62926,GALAXY,0.138046,8.881602e-06,1.1955799999999996,0.7502800000000001,0.4403800000000011,0.2429699999999997,0
18.65642,17.68241,17.13138,16.78046,16.5567,GALAXY,0.1093499,1.026994e-05,0.9740099999999998,0.5510300000000008,0.35091999999999857,0.22376000000000218,0
19.1256,17.83192,17.27954,16.9627,16.74741,GALAXY,0.04719068,1.135277e-05,1.2936799999999984,0.5523799999999994,0.3168399999999991,0.2152900000000031,0
17.2092,15.75319,15.04039,14.72446,14.54612,STAR,-0.0004166225,9.540696e-06,1.4560099999999991,0.7127999999999997,0.3159299999999998,0.1783400000000004,2
18.36952,16.44502,15.52286,15.07554,14.72427,GALAXY,0.05179058,1.184722e-05,1.9245000000000019,0.9221599999999999,0.4473199999999995,0.3512699999999995,0
19.05046,18.06807,17.75275,17.61816,17.58267,STAR,-0.000231707,1.165068e-05,0.9823900000000023,0.3153199999999998,0.13458999999999932,0.035489999999999355,2
17.92765,16.68451,16.29341,16.08174,16.02445,GALAXY,0.01830146,8.471362e-06,1.2431400000000004,0.391099999999998,0.21167000000000158,0.05728999999999829,0
18.66322,17.77264,17.4231,17.28975,17.22155,STAR,0.0005891838,1.060434e-05,0.8905799999999999,0.3495399999999975,0.13335000000000008,0.06820000000000093,2
19.16272,18.99807,18.21144,17.2207,16.17929,STAR,9.534688e-05,5.356488e-05,0.16465000000000174,0.7866299999999988,0.9907399999999988,1.041409999999999,2
18.80149,17.45064,16.74099,16.34215,16.09684,GALAXY,0.102076,1.748041e-05,1.3508500000000012,0.7096499999999999,0.39883999999999986,0.24530999999999992,0
19.54257,17.89969,17.01915,16.5191,16.15407,GALAXY,0.1146532,1.59285e-05,1.6428800000000017,0.8805399999999999,0.5000499999999981,0.36503000000000085,0
18.40294,16.61724,15.72941,15.28137,14.98617,GALAXY,0.08680028,1.572415e-05,1.785700000000002,0.8878299999999992,0.4480399999999989,0.29520000000000124,0
19.34299,17.85607,16.89184,16.44307,16.09902,GALAXY,0.1571662,1.887135e-05,1.4869200000000014,0.9642300000000006,0.44876999999999967,0.3440499999999993,0
18.57122,16.58025,15.56882,15.13921,14.76087,GALAXY,0.08592174,1.744291e-05,1.9909700000000008,1.011429999999999,0.42961000000000027,0.3783399999999997,0
19.48826,17.87487,17.22807,16.97149,16.84796,STAR,-0.0001569999,1.107229e-05,1.613389999999999,0.6468000000000025,0.2565799999999996,0.12352999999999881,2
19.03747,17.17602,16.30018,15.90195,15.57073,GALAXY,0.05428101,1.481841e-05,1.8614499999999978,0.8758400000000002,0.39823000000000164,0.33122000000000007,0
19.58449,18.24557,17.45923,17.02779,16.70487,GALAXY,0.1386025,1.730478e-05,1.3389199999999981,0.7863399999999992,0.43144000000000204,0.3229199999999999,0
18.81311,17.84546,17.20288,16.77744,16.54221,GALAXY,0.1076557,5.356872e-06,0.9676500000000026,0.6425799999999988,0.4254400000000018,0.23522999999999783,0
19.03162,17.29168,16.55355,16.21884,15.97184,GALAXY,0.0673185,1.196883e-05,1.7399400000000007,0.7381299999999982,0.3347100000000012,0.2469999999999999,0
19.40941,17.39433,16.22501,15.70847,15.32784,GALAXY,0.1689343,3.471797e-05,2.015080000000001,1.169319999999999,0.5165400000000009,0.38063,0
18.93283,17.81313,17.24122,16.89172,16.64407,GALAXY,0.04225571,8.529993e-06,1.1196999999999981,0.5719100000000026,0.34949999999999903,0.24765000000000015,0
17.81217,15.95875,15.08176,14.64723,14.33313,GALAXY,0.05358326,1.433944e-05,1.853419999999998,0.876990000000001,0.43452999999999875,0.3140999999999998,0
16.40273,15.29657,14.91099,14.76103,14.71669,STAR,-0.0003514918,1.108967e-05,1.1061599999999991,0.38557999999999915,0.1499600000000001,0.044340000000000046,2
17.6334,15.75769,14.90419,14.504,14.14175,GALAXY,0.0349178,1.025154e-05,1.8757100000000015,0.8535000000000004,0.40019000000000027,0.3622499999999995,0
17.98032,16.32078,15.48516,15.01913,14.66642,GALAXY,0.04769196,1.089792e-05,1.6595399999999998,0.8356199999999987,0.46602999999999994,0.3527100000000001,0
19.27385,19.27125,19.14987,19.18417,19.1608,QSO,1.124104,0.0006560853,0.002600000000001046,0.12137999999999849,-0.034300000000001774,0.023370000000003444,1
18.45237,17.3266,16.86401,16.52029,16.36805,GALAXY,0.08556234,5.931066e-06,1.1257699999999993,0.4625899999999987,0.34372000000000114,0.15223999999999904,0
19.22909,18.04329,17.60577,17.42659,17.33644,STAR,-0.0001188928,1.338062e-05,1.1858000000000004,0.43751999999999924,0.17917999999999878,0.09015000000000128,2
19.12204,18.96618,18.88944,18.72921,18.71749,QSO,1.583912,0.0005170942,0.155859999999997,0.07674000000000092,0.1602300000000021,0.011719999999996844,1
19.2303,18.16883,17.72646,17.50945,17.32906,GALAXY,0.03451773,8.773251e-06,1.06147,0.4423700000000004,0.21700999999999837,0.18039000000000271,0
17.36965,15.79784,15.4853,14.87779,14.74762,STAR,-0.0002339051,8.984004e-06,1.5718099999999993,0.31254000000000026,0.6075100000000013,0.13016999999999967,2
18.86043,17.50554,16.76756,16.36429,16.08412,GALAXY,0.09306248,1.13812e-05,1.354890000000001,0.7379800000000003,0.40326999999999913,0.2801700000000018,0
17.60703,16.14501,15.5587,15.32696,15.19099,STAR,-0.0002799569,8.384704e-06,1.4620200000000025,0.5863099999999992,0.23174000000000028,0.13597000000000037,2
